"COD_EMPRESA","NUM_PEDIDO","NUM_SEQUENCIA","COD_ITEM","QTD_PECAS_SOLIC","PRE_UNIT","PCT_DESC_ADIC","PCT_DESC_BRUTO","PRZ_ENTREGA","VAL_SEGURO_UNIT","VAL_FRETE_UNIT"
"01",33270,3,"3201010101001  ",8,2204.5,0,0,[2022/07/29:12:00:00 AM],0,0
"01",33187,1,"0511010101002  ",6,99.26,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33270,4,"3201010101001  ",15,2797.3,0,0,[2022/07/29:12:00:00 AM],0,0
"01",32968,1,"0301020204043  ",1,17766.76,0,0,[2022/06/21:12:00:00 AM],0,0
"01",33772,4,"0501010102010  ",20,4.79,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,5,"0501010401074  ",20,61.6,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,6,"0501010401082  ",20,32.46,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33470,2,"0301020207084  ",1,55806.07,0,0,[2022/08/25:12:00:00 AM],0,0
"01",33162,1,"3201010101001  ",1,30.2,0,0,[2022/07/13:12:00:00 AM],0,0
"01",33162,2,"3201010101001  ",1,32.66,0,0,[2022/07/13:12:00:00 AM],0,0
"01",33772,7,"0501010401224  ",20,83.23,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,8,"0501010501009  ",40,6.66,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,9,"0501010501010  ",20,8.03,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,10,"0501010501011  ",20,17.48,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,11,"0501010501013  ",20,117.36,0,0,[2022/11/25:12:00:00 AM],0,0
"01",33772,12,"0301020207042  ",4,844.83,0,0,[2023/01/27:12:00:00 AM],0,0
"01",33772,13,"0301020207043  ",4,1352.55,0,0,[2023/01/27:12:00:00 AM],0,0
"01",32993,1,"0302030102002  ",2,2348.48,0,0,[2022/06/23:12:00:00 AM],0,0
"01",32227,1,"0302080601002  ",8,127.74,0,0,[2022/03/16:12:00:00 AM],0,0
"01",31970,3,"0302080101016  ",8,359.66,0,0,[2022/02/03:12:00:00 AM],0,0
"01",31841,1,"0301030102003  ",1,3898.89,0,0,[2022/01/19:12:00:00 AM],0,0
"01",31514,1,"0512051301002  ",1,1250,0,0,[2021/11/18:12:00:00 AM],0,0
"01",31548,1,"0302080301010  ",1,190.38,0,0,[2021/11/23:12:00:00 AM],0,0
"01",31548,2,"0302080301004  ",1,406.89,0,0,[2021/11/23:12:00:00 AM],0,0
"01",31548,3,"0302080301001  ",1,564.3,0,0,[2021/11/23:12:00:00 AM],0,0
"01",31548,4,"0302080301007  ",1,564.3,0,0,[2021/11/23:12:00:00 AM],0,0
"01",31548,5,"0203030101001  ",1,22795.28,0,0,[2021/11/23:12:00:00 AM],0,0
"01",31841,2,"0301030102081  ",1,3898.89,0,0,[2022/01/19:12:00:00 AM],0,0
"01",31841,3,"0301030102010  ",2,667.05,0,0,[2022/01/19:12:00:00 AM],0,0
"01",32370,2,"0302020101017  ",1800,290.68,0,0,[2022/03/30:12:00:00 AM],0,0
"01",32227,2,"0302080601001  ",6,151.21,0,0,[2022/03/16:12:00:00 AM],0,0
"01",32227,3,"0302080601001  ",2,151.21,0,0,[2022/03/10:12:00:00 AM],0,0
"01",31801,1,"0302030202002  ",1,4098.99,0,0,[2022/02/28:12:00:00 AM],0,0
"01",32370,3,"0302082001020  ",44,1363.46,0,0,[2022/03/30:12:00:00 AM],0,0
"01",31801,2,"0302030202002  ",1,4098.99,0,0,[2022/01/18:12:00:00 AM],0,0
"01",31529,1,"1102010101002  ",1,18000,0,0,[2021/12/15:12:00:00 AM],0,0
"01",31574,1,"0512050301002  ",1,1760.79,0,0,[2021/11/26:12:00:00 AM],0,0
"01",32370,4,"0302082001024  ",96,333.7,0,0,[2022/03/30:12:00:00 AM],0,0
"01",32370,5,"0425010701012  ",68,2523.58,0,0,[2022/03/30:12:00:00 AM],0,0
"01",32902,1,"3314010101001  ",1,69818.63,0,0,[2022/06/09:12:00:00 AM],0,0
"01",33240,1,"0301030102010  ",4,737.27,0,0,[2022/07/25:12:00:00 AM],0,0
"01",32482,2,"9704010501002  ",3,403.82,0,0,[2022/04/13:12:00:00 AM],0,0
"01",32484,1,"0512050301001  ",1,2100,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,2,"0512050201009  ",1,275,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,3,"0512051201005  ",1,1320,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32406,1,"0301020101043  ",1,14582.6,0,0,[2022/04/04:12:00:00 AM],0,0
"01",31970,4,"0302080101018  ",16,262.37,0,0,[2022/02/03:12:00:00 AM],0,0
"01",31841,4,"0301030102011  ",2,667.05,0,0,[2022/01/19:12:00:00 AM],0,0
"01",32484,4,"0512050901004  ",1,5130,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32406,3,"0302082302001  ",2,929.28,0,0,[2022/04/04:12:00:00 AM],0,0
"01",32406,4,"0302082302002  ",1,1605.12,0,0,[2022/04/04:12:00:00 AM],0,0
"01",32370,1,"0302010101010  ",7500,330.28,0,0,[2022/03/30:12:00:00 AM],0,0
"01",32484,5,"0512051301002  ",2,1300,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,6,"0512050601009  ",1,1495,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,7,"0512050403001  ",1,1575,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,8,"0512050801005  ",1,5875,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,9,"0512050801002  ",1,4700,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,10,"0512051001005  ",1,4410,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,11,"0512050110001  ",1,2605,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,12,"0512050901007  ",1,740,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32484,13,"0512051101009  ",1,1455,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32902,2,"3314010101002  ",1,72429.6,0,0,[2022/06/09:12:00:00 AM],0,0
"01",32928,1,"0301020204028  ",2,954.92,0,0,[2022/06/14:12:00:00 AM],0,0
"01",33319,1,"0301020101014  ",1,24689.85,0,0,[2022/08/08:12:00:00 AM],0,0
"01",32770,1,"0301020101013  ",1,10045,0,0,[2022/05/25:12:00:00 AM],0,0
"01",32770,2,"0301020101027  ",1,9450,0,0,[2022/05/25:12:00:00 AM],0,0
"01",32740,1,"0203030105002  ",1,23800,0,0,[2022/05/20:12:00:00 AM],0,0
"01",32770,3,"0301020101028  ",1,7635,0,0,[2022/05/25:12:00:00 AM],0,0
"01",33240,2,"0301030102011  ",4,737.27,0,0,[2022/07/25:12:00:00 AM],0,0
"01",32925,1,"3201010101001  ",1,44.85,0,0,[2022/06/13:12:00:00 AM],0,0
"01",32928,2,"0515010101009  ",2,749.96,0,0,[2022/06/14:12:00:00 AM],0,0
"01",33240,3,"0503020201005  ",2,2850,0,0,[2022/07/25:12:00:00 AM],0,0
"01",31970,1,"0302080901006  ",8,176.88,0,0,[2022/02/03:12:00:00 AM],0,0
"01",31970,5,"0302080801001  ",4,228.47,0,0,[2022/02/03:12:00:00 AM],0,0
"01",33240,4,"0301030101040  ",2,674.45,0,0,[2022/07/25:12:00:00 AM],0,0
"01",32926,1,"0302080901006  ",20,180,0,0,[2022/06/13:12:00:00 AM],0,0
"01",33845,2,"0302030802002  ",1,3931.2,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33071,1,"0504020201001  ",2,3758.41,0,0,[2022/07/01:12:00:00 AM],0,0
"01",33240,5,"0301030101041  ",2,618.85,0,0,[2022/07/25:12:00:00 AM],0,0
"01",33240,6,"0301030101042  ",4,630.18,0,0,[2022/07/25:12:00:00 AM],0,0
"01",33240,7,"0503020201002  ",2,2383.76,0,0,[2022/07/25:12:00:00 AM],0,0
"01",33109,1,"0501020103001  ",120,57.9,0,0,[2022/08/19:12:00:00 AM],0,0
"01",32942,1,"0301020101163  ",1,12413.33,0,0,[2022/06/20:12:00:00 AM],0,0
"01",32942,2,"0301020101024  ",1,532.9,0,0,[2022/06/20:12:00:00 AM],0,0
"01",32775,1,"0512051502002  ",1,2416.77,0,0,[2022/05/25:12:00:00 AM],0,0
"01",32775,2,"0512050801009  ",1,2541.92,0,0,[2022/05/25:12:00:00 AM],0,0
"01",32775,3,"0512050801008  ",1,2179.4,0,0,[2022/05/25:12:00:00 AM],0,0
"01",32942,3,"0501020103001  ",40,57.8,0,0,[2022/06/20:12:00:00 AM],0,0
"01",33845,3,"0302081701001  ",1,608.55,0,0,[2022/10/31:12:00:00 AM],0,0
"01",32902,3,"3314010101003  ",1,2343.4,0,0,[2022/06/09:12:00:00 AM],0,0
"01",33299,1,"0301030102003  ",1,4309.29,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33299,2,"0301030102081  ",1,4309.29,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33682,1,"0301020204041  ",1,17505,0,0,[2022/09/23:12:00:00 AM],0,0
"01",33276,1,"0302010101010  ",160,352.55,0,0,[2022/08/01:12:00:00 AM],0,0
"01",33845,1,"0302030802001  ",1,3243.24,0,0,[2022/10/28:12:00:00 AM],0,0
"01",33845,4,"0302081701004  ",1,608.55,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33845,5,"0302081701002  ",1,602.6,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33845,6,"0302081701003  ",1,602.6,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33845,7,"0302040801001  ",2,221.45,0,0,[2022/10/31:12:00:00 AM],0,0
"01",33179,1,"0301020101027  ",1,8550,0,0,[2022/07/14:12:00:00 AM],0,0
"01",33179,2,"0301020101028  ",1,6907.86,0,0,[2022/07/14:12:00:00 AM],0,0
"01",33697,1,"0302030902001  ",1,4590.36,0,0,[2022/09/27:12:00:00 AM],0,0
"01",33682,2,"0301020204042  ",1,17730,0,0,[2022/09/23:12:00:00 AM],0,0
"01",33155,9,"0302080801007  ",4,204.15,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33964,1,"0301030103009  ",3,1760,0,0,[2023/02/10:12:00:00 AM],0,0
"01",33185,1,"0301020101028  ",1,7113.02,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33155,1,"0302080801008  ",4,365.72,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,2,"0302080801009  ",4,734.27,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,3,"0302080801002  ",8,221.13,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,4,"0302020101020  ",12,161.6,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,5,"0302010101034  ",12,302.5,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,6,"0302070401001  ",1,1360.8,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,7,"0302070401002  ",1,1134,0,0,[2022/07/12:12:00:00 AM],0,0
"01",33155,8,"0302080101006  ",10,737.1,0,0,[2022/07/12:12:00:00 AM],0,0
"01",32381,1,"0301020206038  ",1,1721.95,0,0,[2022/04/01:12:00:00 AM],0,0
"01",32293,1,"0203020304103  ",1,112647.17,0,0,[2022/03/21:12:00:00 AM],0,0
"01",31867,1,"0478011201001  ",9,287.67,0,0,[2022/01/24:12:00:00 AM],0,0
"01",32293,2,"0301020304069  ",1,40631.87,0,0,[2022/03/21:12:00:00 AM],0,0
"01",33009,1,"0301110104049  ",3,8055,0,0,[2022/07/15:12:00:00 AM],0,0
"01",32533,1,"0301120101062  ",1,1209.9,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32554,2,"0301030102081  ",1,3802.3,0,0,[2022/04/25:12:00:00 AM],0,0
"01",33009,2,"0301110104016  ",3,6535,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33298,1,"0301030103009  ",3,1845,0,0,[2022/11/11:12:00:00 AM],0,0
"01",32554,1,"0301030102003  ",1,3802.3,0,0,[2022/04/25:12:00:00 AM],0,0
"01",31861,1,"3201010101001  ",1,38,0,0,[2022/01/21:12:00:00 AM],0,0
"01",33009,3,"0301110104053  ",3,1385,0,0,[2022/07/15:12:00:00 AM],0,0
"01",32554,3,"0301030102010  ",2,655,0,0,[2022/04/25:12:00:00 AM],0,0
"01",32293,3,"0501010801022  ",4,2503.08,0,0,[2022/03/21:12:00:00 AM],0,0
"01",32293,4,"0301020304043  ",1,25691.08,0,0,[2022/03/21:12:00:00 AM],0,0
"01",32293,5,"0501010801010  ",2,1350.8,0,0,[2022/03/21:12:00:00 AM],0,0
"01",32297,1,"0301030102030  ",1,6250.91,0,0,[2022/03/21:12:00:00 AM],0,0
"01",32489,1,"3338010101001  ",1,1,0,0,[2022/04/13:12:00:00 AM],0,0
"01",33009,4,"0301110104017  ",3,915,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,5,"0505010102006  ",6,775,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,6,"0505010102005  ",6,730,0,0,[2022/07/15:12:00:00 AM],0,0
"01",32445,1,"0302010101005  ",100,106.45,0,0,[2022/04/13:12:00:00 AM],0,0
"01",32381,2,"0301020206039  ",1,1721.95,0,0,[2022/04/01:12:00:00 AM],0,0
"01",32381,3,"0302081501005  ",1,2559.44,0,0,[2022/04/01:12:00:00 AM],0,0
"01",32381,4,"0302081501006  ",1,2448.16,0,0,[2022/04/01:12:00:00 AM],0,0
"01",32381,5,"0301020206004  ",4,1091.86,0,0,[2022/04/01:12:00:00 AM],0,0
"01",32554,4,"0301030102011  ",2,655,0,0,[2022/04/25:12:00:00 AM],0,0
"01",33009,7,"0503020101007  ",6,740,0,0,[2022/07/15:12:00:00 AM],0,0
"01",32554,5,"0503020201005  ",2,2512.2,0,0,[2022/04/25:12:00:00 AM],0,0
"01",33009,8,"0503020101005  ",6,445,0,0,[2022/07/15:12:00:00 AM],0,0
"01",32540,1,"0301020101008  ",1,21290,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32540,2,"0301020101106  ",1,794,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32540,3,"0301020101107  ",1,807,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32540,4,"0301020101048  ",7,447,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32540,5,"0501010401119  ",2,8,0,0,[2022/04/20:12:00:00 AM],0,0
"01",32540,6,"0501010401044  ",6,5,0,0,[2022/04/20:12:00:00 AM],0,0
"01",33009,9,"0505010301003  ",5,41,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,10,"0505010301005  ",6,32,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,11,"0501012101003  ",8,38,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,12,"0501012101002  ",6,35,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,13,"0501010813060  ",8,202,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,14,"0501010813050  ",6,170,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33277,2,"0301020101007  ",1,798.4,0,0,[2022/08/01:12:00:00 AM],0,0
"01",33009,15,"0501010701006  ",14,3,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,16,"0501010301030  ",8,55,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33277,1,"0301020101046  ",1,5735.5,0,0,[2022/08/01:12:00:00 AM],0,0
"01",32748,1,"0302010101042  ",40,266.27,0,0,[2022/05/20:12:00:00 AM],0,0
"01",33009,17,"0501010301028  ",6,43,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,18,"0301110104029  ",1,6535,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33009,19,"0301110104090  ",1,1250,0,0,[2022/07/15:12:00:00 AM],0,0
"01",33000,4,"0511080101027  ",1,120.47,0,0,[2022/06/23:12:00:00 AM],0,0
"01",33000,3,"0301010201031  ",2,3578.21,0,0,[2022/06/23:12:00:00 AM],0,0
"01",33000,5,"0511020101003  ",2,23.68,0,0,[2022/06/23:12:00:00 AM],0,0
"01",33272,1,"0301020208078  ",1,33925.2,0,0,[2022/11/18:12:00:00 AM],0,0
"01",33272,2,"0301020208079  ",1,34257.8,0,0,[2022/11/18:12:00:00 AM],0,0
"01",33277,3,"0302082202001  ",1,782.1,0,0,[2022/08/01:12:00:00 AM],0,0
"01",33320,1,"3201010101001  ",1,41.9,0,0,[2022/08/08:12:00:00 AM],0,0
"01",33277,4,"0302082202002  ",4,190.31,0,0,[2022/08/01:12:00:00 AM],0,0
"01",33330,1,"3201010101001  ",1,45.5,0,0,[2022/08/09:12:00:00 AM],0,0
"01",33123,1,"0512060201001  ",6,1544.55,0,0,[2022/07/11:12:00:00 AM],0,0
"01",33356,1,"0302010101031  ",24,288.93,0,0,[2022/08/11:12:00:00 AM],0,0
"01",33004,1,"0523020102002  ",4,56.75,0,0,[2022/06/24:12:00:00 AM],0,0
"01",33004,2,"0301060106131  ",2,32991.6,0,0,[2022/06/24:12:00:00 AM],0,0
"01",33356,2,"0302020101019  ",24,124.37,0,0,[2022/08/11:12:00:00 AM],0,0
"01",33398,1,"0302080201015  ",6,911.9,0,0,[2022/08/18:12:00:00 AM],0,0
"01",33398,2,"0302080201016  ",10,976.3,0,0,[2022/08/18:12:00:00 AM],0,0
"01",33437,1,"3201010101001  ",1,37.6,0,0,[2022/08/23:12:00:00 AM],0,0
"01",33408,1,"0203030148001  ",1,50276.45,0,0,[2022/08/19:12:00:00 AM],0,0
"01",33364,1,"0206010101004  ",1,3666.05,0,0,[2022/08/12:12:00:00 AM],0,0
"01",33353,1,"0301020304058  ",6,369.8,0,0,[2022/08/11:12:00:00 AM],0,0
"01",33353,2,"0301020304095  ",6,451.6,0,0,[2022/08/11:12:00:00 AM],0,0
"01",33353,3,"0301020304059  ",6,640.7,0,0,[2022/08/11:12:00:00 AM],0,0
"01",33615,2,"0302080201017  ",1,1388.05,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33615,3,"0302080201016  ",8,1237.85,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33615,4,"0302080201035  ",2,300.5,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33615,5,"0302080201019  ",8,261.3,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33615,6,"0302080201020  ",8,261.3,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33367,1,"0504010101053  ",8,1035.76,0,0,[2022/08/12:12:00:00 AM],0,0
"01",33595,1,"0301020204028  ",2,884.71,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,2,"0515010101009  ",2,694.82,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33399,1,"9855010101010  ",1,63714.6,0,0,[2022/08/18:12:00:00 AM],0,0
"01",33399,2,"9855010101011  ",1,93166.2,0,0,[2022/11/30:12:00:00 AM],0,0
"01",33399,3,"9855010401001  ",2,6099.3,0,0,[2022/11/30:12:00:00 AM],0,0
"01",33399,4,"9855010401002  ",3,3353.4,0,0,[2022/11/30:12:00:00 AM],0,0
"01",33172,1,"0301020103086  ",1,1910.09,0,0,[2022/07/14:12:00:00 AM],0,0
"01",33459,1,"9824010102002  ",20,1,0,0,[2022/08/25:12:00:00 AM],0,0
"01",33459,2,"9824010301001  ",20,1,0,0,[2022/08/25:12:00:00 AM],0,0
"01",33459,3,"9824010604001  ",20,1,0,0,[2022/08/25:12:00:00 AM],0,0
"01",33595,3,"0301020204024  ",2,556.72,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,4,"0301020204025  ",1,608.51,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,5,"0501010501010  ",2,8.33,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,6,"0301020204007  ",2,14271.86,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,7,"0301020204010  ",1,11811.94,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,8,"0301020204011  ",1,11811.94,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,9,"0301020204023  ",2,936.5,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33615,1,"0302080201014  ",3,1829,0,0,[2022/09/16:12:00:00 AM],0,0
"01",33595,10,"0301020204016  ",2,3353.26,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,11,"0301020204015  ",2,3124.53,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,12,"0301020204014  ",2,3059.8,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,13,"0301020204017  ",2,2347.72,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,14,"0301020204029  ",2,202.84,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,15,"0301020204018  ",4,201.97,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,16,"0501010401078  ",4,14.46,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,17,"0501010401077  ",24,38.71,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,18,"0501010102010  ",24,4.96,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,19,"0501010701006  ",2,3.45,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33595,20,"0512040301003  ",2,6.6,0,0,[2022/09/13:12:00:00 AM],0,0
"01",33606,1,"0520010101008  ",1,4293.85,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33606,2,"0520015801001  ",1,6023.75,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33606,3,"0302030802003  ",1,5888.2,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33606,4,"0302030802004  ",1,6886.2,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33606,5,"0301040102041  ",2,272.87,0,0,[2022/09/14:12:00:00 AM],0,0
"01",31630,1,"3201010101001  ",1,39.5,0,0,[2022/02/18:12:00:00 AM],0,0
"01",31630,2,"3201010101001  ",1,39.5,0,0,[2022/02/18:12:00:00 AM],0,0
"01",32169,2,"3201010101001  ",7,683.62,0,0,[2022/03/03:12:00:00 AM],0,0
"01",31630,3,"3201010101001  ",1,44.6,0,0,[2022/02/18:12:00:00 AM],0,0
"01",31630,4,"3201010101001  ",1,39.5,0,0,[2022/02/22:12:00:00 AM],0,0
"01",32169,3,"3201010101001  ",7,1105.8,0,0,[2022/03/03:12:00:00 AM],0,0
"01",32169,1,"3201010101001  ",7,1553.44,0,0,[2022/03/03:12:00:00 AM],0,0
"01",32169,4,"3201010101001  ",7,435.86,0,0,[2022/03/03:12:00:00 AM],0,0
"01",32169,5,"3201010101001  ",5,1753.32,0,0,[2022/03/03:12:00:00 AM],0,0
"01",32169,6,"3201010101001  ",5,2238.2,0,0,[2022/03/03:12:00:00 AM],0,0
"01",32373,1,"0301040102041  ",2,240,0,0,[2022/03/30:12:00:00 AM],0,0
"01",31815,1,"3336010101001  ",4,9235,0,0,[2022/03/18:12:00:00 AM],0,0
"01",32138,2,"3201010101001  ",1,32.1,0,0,[2022/02/28:12:00:00 AM],0,0
"01",32138,1,"3201010101001  ",1,36.5,0,0,[2022/02/28:12:00:00 AM],0,0
"01",32011,1,"0301060105206  ",2,22130.67,0,0,[2022/02/08:12:00:00 AM],0,0
"01",31922,1,"3201010101001  ",1,34.2,0,0,[2022/01/28:12:00:00 AM],0,0
"01",32358,2,"0301020101076  ",1,608.51,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32952,1,"0301040101013  ",2,1551.91,0,0,[2022/06/20:12:00:00 AM],0,0
"01",32006,1,"0515010101012  ",12,732,0,0,[2022/02/08:12:00:00 AM],0,0
"01",32011,2,"0301060105205  ",1,22130.67,0,0,[2022/02/08:12:00:00 AM],0,0
"01",32358,1,"0206010101004  ",1,3482.73,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,3,"0301020101078  ",1,325.4,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,4,"0301020101079  ",1,327.99,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32873,1,"0302010101008  ",60,110.12,0,0,[2022/06/07:12:00:00 AM],0,0
"01",32358,5,"0301020101077  ",1,46.61,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,6,"0501010409031  ",20,7.77,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,7,"0511030101001  ",1,7.1,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,8,"0511030101001  ",1,1.8,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,9,"0301020101163  ",1,11842.15,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,10,"0301020101164  ",1,12985.8,0,0,[2022/03/29:12:00:00 AM],0,0
"01",31679,1,"0301020101100  ",1,8725,0,0,[2022/01/14:12:00:00 AM],0,0
"01",32325,1,"3201010101001  ",1,37.4,0,0,[2022/03/24:12:00:00 AM],0,0
"01",32325,2,"3201010101001  ",1,37.4,0,0,[2022/03/24:12:00:00 AM],0,0
"01",32358,11,"0301020101024  ",1,493.71,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32358,12,"0301020101026  ",1,2049.94,0,0,[2022/03/29:12:00:00 AM],0,0
"01",32591,1,"0203020302001  ",1,19450,0,0,[2022/04/28:12:00:00 AM],0,0
"01",31507,1,"0301020103099  ",1,23175.92,0,0,[2021/11/17:12:00:00 AM],0,0
"01",31507,2,"0301020103103  ",1,34976.32,0,0,[2021/11/17:12:00:00 AM],0,0
"01",32911,1,"0301020105012  ",1,16915,0,0,[2022/06/10:12:00:00 AM],0,0
"01",32952,2,"0301040102013  ",1,1191.12,0,0,[2022/06/20:12:00:00 AM],0,0
"01",33648,1,"9819010201001  ",24,170.14,0,0,[2022/09/22:12:00:00 AM],0,0
"01",32952,3,"0301040101016  ",3,774.23,0,0,[2022/06/20:12:00:00 AM],0,0
"01",32952,4,"0301040102017  ",2,310.73,0,0,[2022/06/30:12:00:00 AM],0,0
"01",33633,2,"0301110103069  ",5,3305.5,0,0,[2022/09/20:12:00:00 AM],0,0
"01",33605,1,"0515010101014  ",2,1156.59,0,0,[2022/09/14:12:00:00 AM],0,0
"01",32604,1,"0301040102017  ",2,335.39,0,0,[2022/04/29:12:00:00 AM],0,0
"01",33605,2,"0302040501001  ",4,1439.11,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,3,"0302050501002  ",2,5576.73,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,4,"0301020206008  ",4,919.23,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,5,"0301020205023  ",2,558.45,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,6,"0301020206004  ",2,1091.86,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,7,"0302081501003  ",1,3070.94,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,8,"0302081501004  ",1,3070.94,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,9,"0301020206031  ",1,31276.8,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,10,"0301020206032  ",1,43295.2,0,0,[2022/09/14:12:00:00 AM],0,0
"01",32794,1,"3201010101001  ",1,39.3,0,0,[2022/05/27:12:00:00 AM],0,0
"01",33605,11,"0301020206039  ",1,1721.95,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,12,"0301020206038  ",1,1721.95,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,13,"0302081501005  ",1,2425.12,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,14,"0302081501006  ",1,2319.68,0,0,[2022/09/14:12:00:00 AM],0,0
"01",33605,15,"0501010411007  ",4,1091.86,0,0,[2022/09/14:12:00:00 AM],0,0
"01",32685,1,"0302010101029  ",18,225,0,0,[2022/05/12:12:00:00 AM],0,0
